room,scene_uid,target_total,horizontal_total,before_all_acc_simple,after_all_acc_simple,before_horizontal_acc_simple,after_horizontal_acc_simple,edits,final_movement,score_before,score_after,overlap_area_before,overlap_area_after,oob_before,oob_after,text
livingroom,0f5b9b03-c5f7-4172-9386-4805616025b5_LivingDiningRoom-20097,2,2,0.5,1.0,0.5,1.0,1,3.4013439117667543,3.572844884635639,0.6681392744934362,0.18820324700253205,0.18820324700253205,0.0,0.0,"Set up a grey and white tv stand with drawers behind a black coffee table with a lid. Then, arrange a black coffee table with a lid right of a black corner side table with a round base."
livingroom,113df359-12ee-4a36-ac63-b342d827e117_LivingDiningRoom-15768,2,2,0.5,1.0,0.5,1.0,1,1.675149920594118,2.43503733436482,0.9729177113057897,0.09428912181022725,0.10310905373263919,0.0,0.0,"Set up a brown dining table with metal legs left of a black lounge chair with a white base. Then, set up a red pendant lamp with a handle behind a black bookshelf with shelves and a drawer."
livingroom,129c9a2a-f789-4cd0-82c0-2b6d5293c45f_LivingDiningRoom-32392,0,0,0.0,0.0,0.0,0.0,0,0.0,0.035864465944561996,0.035864465944561996,0.10246990269874857,0.10246990269874857,0.0,0.0,Put a black and white marble coffee table right of a blue multi-seat sofa with pillows.
livingroom,12d084a8-6632-472a-af65-32e7109e5783_LivingRoom-791,0,0,0.0,0.0,0.0,0.0,0,0.0,0.05327850433891461,0.05327850433891461,0.1522242981111846,0.1522242981111846,0.0,0.0,"Set up a grey multi-seat sofa with pillows behind a black and white plant stand with five pots. Next, arrange a grey multi-seat sofa with pillows behind a dining chair."
livingroom,14e7aa9f-8774-40f4-b786-c042aecb27ff_LivingRoom-24046,1,1,0.0,0.0,0.0,0.0,0,0.0,5.038648294965586,5.038648294965586,0.11042369990167573,0.11042369990167573,0.0,0.0,"Arrange a brown leather lounge chair to the left of an l shaped sofa. Additionally, set up a blue l-shaped sofa with pillows right of a brown leather lounge chair."
livingroom,157620f5-804d-4fb4-ac22-bfd514951c74_LivingDiningRoom-3376,2,2,0.5,0.5,0.5,0.5,0,0.0,5.080133432355045,5.080133432355045,0.0069303660494978705,0.0069303660494978705,0.0,0.0,"Position a wooden dining table with a round base closely in front of a wooden dining chair with a wooden seat. Then, arrange a plant-filled bookshelf to the right of a wooden dining table with a round base."
livingroom,16190659-dff5-4ef7-a96f-eb2b71f88a2a_LivingDiningRoom-5119,2,2,0.0,1.0,0.0,1.0,2,5.663125494485204,5.72970748410954,0.7848905724719577,0.14052461048118475,0.1962507646112777,0.0,0.0,"Arrange a wooden dining table with a wooden base closely in front of a green dining chair. Additionally, arrange a gray loveseat sofa with pillows to the right of a grey tv stand."
livingroom,168c24cf-f3fd-41bd-b5f5-348edb6358c7_LivingDiningRoom-13594,2,2,0.5,0.5,0.5,0.5,0,0.0,5.313077717037102,5.313077717037102,0.25379994260482897,0.25379994260482897,0.0,0.0,Add a dining chair behind a black chaise longue sofa with a blanket. And arrange a dining table behind a black chaise longue sofa with a blanket.
livingroom,173d8bac-a580-4cfc-9138-2a27aa020f52_LivingDiningRoom-14618,1,0,1.0,1.0,0.0,0.0,0,0.0,0.08992817821920585,0.08992817821920585,0.25693765205487384,0.25693765205487384,0.0,0.0,Put a black dining table with a square base below a pendant lamp.
livingroom,177baa22-21a7-4d8b-91df-a6934117160c_LivingRoom-13599,1,0,1.0,1.0,0.0,0.0,0,0.0,0.053937279524799944,0.053937279524799944,0.15410651292799984,0.15410651292799984,0.0,0.0,Put a pendant lamp with five lamps and a white shade above a wooden coffee table with carved legs.
livingroom,181ecd38-5ccd-45e9-a7ec-2c79f5b58e07_LivingDiningRoom-13945,2,2,0.0,1.0,0.0,1.0,2,4.307048782383043,3.3906878337248156,0.5268458538859652,0.0,0.0,0.0,0.0,Arrange a black and white stool with a white top behind a black and brown tv stand with drawers. And add a pendant lamp right of a black coffee table.
livingroom,181fa1b2-dd7a-43c3-b09c-163924bb37de_LivingDiningRoom-758,2,2,0.5,1.0,0.5,1.0,1,0.9241257019683518,1.1954040542569608,0.5676180913928575,0.12223451509146732,0.12186643590873875,0.0,0.0,"Place a brown and grey tv stand cabinet behind a dining chair. Additionally, set up a brown coffee table with metal legs to the left of a tv stand."
livingroom,184286fb-3558-40bc-b090-e79e5b8e6fec_LivingDiningRoom-9995,2,2,0.0,1.0,0.0,1.0,2,2.5800151298287113,2.6049404967246157,0.37621338509380375,0.11728499226562629,0.10365180178091637,0.0,0.0,"Add a pendant lamp right of a black plastic dining table. Then, add a multi seat sofa in front of a dining chair."
livingroom,18abc0cb-4f4c-41fe-9faa-77bba613b781_LivingDiningRoom-698,2,2,0.0,1.0,0.0,1.0,2,6.432092342622296,5.593139604378414,0.8686058500720323,0.18823225861938886,0.24787076844959074,0.0,0.0,"Put a black and white circular pendant lamp to the right of a multi seat sofa. Then, put an armchair right of a black leather dining chair with wooden seat."
livingroom,1aad0aaa-7604-45eb-91db-8482b861b803_LivingDiningRoom-20425,2,2,1.0,1.0,1.0,1.0,0,0.0,0.6415599727542636,0.6415599727542636,0.25493044318056557,0.25493044318056557,0.0,0.0,"Add a gray marble coffee table with two legs right of a corner side table with a round top. Then, put a multi seat sofa to the right of an armchair."
livingroom,1bd5e2a8-54f7-4f90-ade4-2ea965db13c2_LivingDiningRoom-27644,1,1,1.0,1.0,1.0,1.0,0,0.0,0.2777316046340936,0.2777316046340936,0.06421775094589995,0.06421775094589995,0.0,0.0,Arrange an l shaped sofa closely behind a coffee table.
livingroom,1cc0fd55-1c5a-4885-a2de-f30c6d387353_LivingRoom-33324,2,2,0.0,1.0,0.0,1.0,2,3.532580131452667,2.2555145573599447,0.9536886433001658,0.7378702800515309,0.4084626198558862,0.0,0.0,"Position a black flower pendant lamp to the right of a brown loveseat sofa with a wooden frame. Finnally, set up a tv stand right of a lounge armchair."
livingroom,1d849540-8c29-45dc-a3c8-e086c1d31788_LivingRoom-30147,1,1,0.0,1.0,0.0,1.0,1,1.1373118465352345,1.1475187765458044,0.16161825552950582,0.027461565660838957,0.05754523984365065,0.0,0.0,Arrange a loveseat sofa to the right of a tv stand.
livingroom,1f5872d3-0ec8-49f7-a821-d660c794ea4a_LivingDiningRoom-11325,2,2,0.0,1.0,0.0,1.0,2,3.9704654750513644,3.887156355561228,0.8256761921191367,0.1465854417769797,0.07752874653160235,0.0,0.0,"Set up a grey and brown wooden desk in front of a black plastic dining table. Finnally, add a black dining chair with a frame behind a black plastic dining table."
livingroom,23608ced-9c2c-4d17-b7a8-4e3656d2acca_LivingDiningRoom-21234,2,2,0.0,0.5,0.0,0.5,2,1.363504120212948,3.394497277393673,1.6815449577072434,0.16192703794768487,0.16192703794768487,0.0,0.0,Place a dining chair to the close right of a dining table. And add a dining table behind a grey dining chair with wooden legs.
livingroom,23a5fa77-0aa5-45f4-8399-3265005b1def_LivingDiningRoom-106046,2,1,0.0,0.0,0.0,0.0,0,0.0,5.01932547398993,5.01932547398993,0.05521563997122837,0.05521563997122837,0.0,0.0,"Set up a brass pendant lamp with five lights above a marble dining table with two legs and a marble top. Finnally, add a marble dining table with two legs and a marble top to the close left of a black leather dining chair."
livingroom,24caaf37-afd3-4cc9-84b5-f27e9cf84d8a_LivingDiningRoom-35029,0,0,0.0,0.0,0.0,0.0,0,0.0,0.01475192432215548,0.01475192432215548,0.04214835520615852,0.04214835520615852,0.0,0.0,Set up a multi-seat sofa with pillows in front of a beige and black tufted stool. And arrange a beige and black tufted stool right of a multi-seat sofa with pillows.
livingroom,258b12fb-08e1-43df-a3dd-d88793d32621_LivingDiningRoom-35273,1,1,1.0,1.0,1.0,1.0,0,0.0,0.41836697880447105,0.41836697880447105,0.18144200867227536,0.18144200867227536,0.0,0.0,"Put an armchair left of a coffee table. Finnally, arrange a silver flower coffee table runner closely behind a multi-seat sofa with pillows."
livingroom,2a954c43-f0a7-446d-8f1b-769b28adfdf8_LivingDiningRoom-7363,2,2,0.0,0.5,0.0,0.5,1,1.3823179391716758,6.414114110042069,5.187583635123679,0.09160816367982266,0.04772994978022463,0.0,0.0,Place a modern black dining table closely behind a wooden lounge chair with a cushion. Put a grey coffee table with a wooden top behind a stool.
livingroom,2aabe005-d9d1-4b73-80a2-21fa2fad8c6f_LivingRoom-29294,1,1,1.0,1.0,1.0,1.0,0,0.0,0.1981077108321462,0.1981077108321462,0.035208606432416974,0.035208606432416974,0.0,0.0,Arrange a coffee table with drawers and a black base to the right of a cushioned chaise longue sofa with pillows.
livingroom,33253f91-fb29-4a9e-aec7-42e3cf96b25a_LivingDiningRoom-107,1,1,0.0,1.0,0.0,1.0,1,0.4121011678285057,0.4752545039474333,0.1602721229848054,0.04849877875969823,0.0,0.0,0.0,Put a wooden dining table with a round base to the near right of a checkered dining chair.
livingroom,35033c21-ccdb-4e41-b701-f5df9e0d90d7_LivingDiningRoom-12058,1,1,0.0,0.0,0.0,0.0,0,0.0,5.0271472787664555,5.0271472787664555,0.07756365361844493,0.07756365361844493,0.0,0.0,Put a dark brown dining table behind a black loveseat sofa with a black cushion.
livingroom,36c2c33b-73f2-47d5-881e-2fa359198b9a_LivingDiningRoom-35401,1,1,0.0,1.0,0.0,1.0,1,1.6039779180799059,1.7166480896478693,0.29751253582637693,0.04201520298557802,0.010218041201577975,0.0,0.0,Add a metal pendant lamp with a hanging rod in front of a black and silver coffee table with a metal base.
livingroom,3a55f775-fc7c-4c6f-ab9f-59e31c04e093_LivingRoom-35085,1,1,1.0,1.0,1.0,1.0,0,0.0,0.04516943646435749,0.04516943646435749,0.050533560846787465,0.050533560846787465,0.0,0.0,Add a black marble coffee table with a black base to the right of a black and white tv stand with drawers.
livingroom,3abf3ff3-5ba9-439d-b4c8-49a9e3c11556_LivingRoom-25582,2,2,0.5,1.0,0.5,1.0,1,1.2412708395478365,1.4250891272041537,0.46331364305442535,0.0,0.0,0.0,0.0,"Place a modern console table with a sink to the right of a loveseat sofa. Then, position a dining chair closely in front of a dining table."
livingroom,3c47589f-313d-4bac-abee-830161a278f0_LivingDiningRoom-109935,2,2,0.0,1.0,0.0,1.0,1,1.9421762193784229,3.00708474911814,0.7245590569346827,0.2586275101818025,0.2586275101818025,0.0,0.0,"Add a grey tv stand with a drawer in front of a grey dining table with a metal base. Then, set up a grey dining table with a metal base behind a gray marble coffee table with two legs."
livingroom,3dc195aa-0a30-440e-bf84-5f1995ec1c3f_LivingDiningRoom-1419,2,2,0.0,1.0,0.0,1.0,2,6.040586897986196,6.064342061363751,0.7618198743167609,0.2739132395821346,0.07699841873833556,0.0,0.0,"Position a grey dining table with a base behind a brown wooden ceiling lamp with a lid. Then, position a white marble coffee table behind a grey and white tv stand with drawers."
livingroom,3ec1f433-e612-4509-9e52-8fa062b2aaa2_LivingDiningRoom-1050,0,0,0.0,0.0,0.0,0.0,0,0.0,0.07532911734409356,0.07532911734409356,0.21522604955455304,0.21522604955455304,0.0,0.0,Position a multi-seat sofa with pillows in front of a wooden dining chair.
livingroom,3fc88ba8-7ea3-4653-892f-83667812c78a_LivingDiningRoom-76396,1,1,0.0,1.0,0.0,1.0,1,1.9378871169056318,1.5726992644939062,0.3465601351406992,0.05329556967793722,0.05329556967793722,0.0,0.0,Place a gray loveseat sofa with pillows behind a corner side table with a square top and a hole in the middle.
livingroom,401a9c00-571c-491d-a2c6-2201b964ca79_LivingDiningRoom-18728,0,0,0.0,0.0,0.0,0.0,0,0.0,0.08846066845772219,0.08846066845772219,0.2527447670220634,0.2527447670220634,0.0,0.0,Hang a grey pendant lamp with a black shade to the right of a multi-seat sofa with pillows.
livingroom,43907bbc-4b39-4f1a-8747-3287c8bce690_LivingDiningRoom-46747,1,1,0.0,0.0,0.0,0.0,0,0.0,5.019155484481919,5.019155484481919,0.05472995566262462,0.05472995566262462,0.0,0.0,Set up a black and white striped coffee table in front of a round corner side table with black vases.
livingroom,47230ba1-5a12-450a-80da-80527cc31c35_LivingDiningRoom-6087,2,2,0.0,0.5,0.0,0.5,1,2.5400831398224923,7.549473353829174,5.309809976778699,0.0060350198483677155,0.0,0.0,0.0,Place a brown wooden tv stand behind a wooden dining chair with a wooden seat. And hang a ceiling lamp to the left of a loveseat sofa.
livingroom,48171257-b69e-42e8-8e03-8b5d0d49241f_LivingDiningRoom-18089,1,1,0.0,1.0,0.0,1.0,1,1.267479444990201,1.3256177479727231,0.2036338132089124,0.20859554625686066,0.13296079945739514,0.0,0.0,"Arrange a black dining table with metal plates closely in front of a black dining chair with a black seat. Additionally, set up a black pendant lamp with a shade above a black l-shaped sofa with a chaise."
livingroom,4abcb667-c57f-4d8f-940a-d964152329d5_LivingDiningRoom-11771,2,2,0.0,1.0,0.0,1.0,2,5.334430550708494,4.222524222905977,0.7784008865983179,0.44403560506435313,0.3664834871808532,0.0,0.0,"Put a black dining table with a metal base in front of a black dining chair with a grey seat. Additionally, add a wine cabinet with shelves and drawers behind a black dining table with a metal base."
livingroom,4b18584d-3740-40f7-b344-5fbd98858ed8_LivingRoom-88425,2,2,0.5,0.5,0.5,0.5,0,0.0,5.353112362820471,5.353112362820471,0.5244692799399558,0.5244692799399558,0.0,0.0,Place a loveseat sofa left of a blue tv stand with drawers. And set up a black dining table with metal plates closely right of a dining chair.
livingroom,4b54eac7-33c2-4f5a-9fa4-44bda75d881e_LivingDiningRoom-19270,2,2,0.0,1.0,0.0,1.0,2,6.305437520924526,3.8619613842293194,0.7776452187450855,0.05754603216397263,0.03140776066897851,0.0,0.0,Put a black dining table with a black top in front of a lounge chair. And position a corner side table behind a black loveseat sofa.
livingroom,4d8b6b63-f624-42c9-8442-4e7bfeb7e2f9_LivingDiningRoom-20298,2,2,0.0,0.0,0.0,0.0,0,0.0,10.137667814705768,10.137667814705768,0.39333661344505033,0.39333661344505033,0.0,0.0,"Place a loveseat sofa to the right of a lounge chair with a pillow. Additionally, position a green leather loveseat sofa with pillows right of a pendant lamp with glass shades."
livingroom,4f2012c0-ec3b-4fff-9cd4-68c37fe42ea1_LivingDiningRoom-54384,2,1,1.0,1.0,1.0,1.0,0,0.0,0.07473907186903515,0.07473907186903515,0.15555116326189927,0.15555116326189927,0.0,0.0,"Add a pendant lamp above a black dining table with metal plates. Finnally, place a black coffee table with a lid in front of a tv stand."
livingroom,4f96ac65-dfa8-4186-bf66-48b3b01f9e6d_LivingDiningRoom-10362,2,2,0.5,1.0,0.5,1.0,1,1.6106083315933037,1.8262515760149973,0.5523300711469199,0.08126060205774145,0.4812939840751616,0.0,0.0,"Put a modern tv stand with drawers and a shelf behind a black loveseat sofa with a frame. Additionally, put a modern tv stand with drawers and a shelf behind a coffee table with two drawers."
livingroom,51e5a27e-717c-4194-b4c7-ebb8ed877c12_LivingDiningRoom-6843,2,2,1.0,1.0,1.0,1.0,0,0.0,0.5634396944960253,0.5634396944960253,0.29947251145887044,0.29947251145887044,0.0,0.0,"Add a grey lounge chair with black legs behind a black and gray loveseat sofa with pillows. Finnally, place a coffee table in front of a grey lounge chair with black legs."
livingroom,531c8742-d3b6-43eb-a56a-39b620e70500_LivingDiningRoom-1744,1,1,1.0,1.0,1.0,1.0,0,0.0,0.21854586224154018,0.21854586224154018,0.392158339518534,0.392158339518534,0.0,0.0,"Set up a black and white marble tv stand with a black frame to the right of a coffee table. Next, put a gray multi-seat sofa with a blue pillow left of a black and brown pendant lamp with a light."
livingroom,5385105a-4574-4afe-a14c-4f520b27494c_LivingDiningRoom-60607,1,1,0.0,0.0,0.0,0.0,0,0.0,5.01566007467603,5.01566007467603,0.04474307050294382,0.04474307050294382,0.0,0.0,Put a black and brown tv stand with drawers behind a wooden corner side table.
livingroom,53ac3d02-ed9a-4d4e-8982-e1b44dc8d5ec_LivingDiningRoom-19339,1,0,1.0,1.0,0.0,0.0,0,0.0,0.046187369186199916,0.046187369186199916,0.1319639119605712,0.1319639119605712,0.0,0.0,Set up a black pendant lamp with black balls above a black coffee table with two shelves.
livingroom,5493b6a0-cd82-4236-8814-1001e9c5b9cf_LivingDiningRoom-77544,1,1,1.0,1.0,1.0,1.0,0,0.0,0.5195371619725346,0.5195371619725346,0.11276076264332066,0.11276076264332066,0.0,0.0,Arrange a black stool with a blanket left of a blue plaid upholstered dining chair.
livingroom,54b6b469-8aa3-4d5d-a285-977f75fc4212_LivingDiningRoom-14976,0,0,0.0,0.0,0.0,0.0,0,0.0,0.011714026771547066,0.011714026771547066,0.03346864791870591,0.03346864791870591,0.0,0.0,Arrange a multi-seat sofa with pillows left of a tv stand with a sofa and a table.
livingroom,56ef3577-9ca2-43b9-8971-47d6c88e1008_LivingDiningRoom-35769,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0986066961884854,0.0986066961884854,0.2817334176813869,0.2817334176813869,0.0,0.0,Position a gray multi-seat sofa with a wooden frame right of a grey lounge chair with a pillow.
livingroom,577c772f-369a-46ae-85ed-bf392426180f_LivingRoom-1097,1,1,0.0,0.0,0.0,0.0,0,0.0,5.021611995197194,5.021611995197194,0.06174855770626858,0.06174855770626858,0.0,0.0,"Put a black corner side table with a lamp and a picture right of a gray multi-seat sofa with pillows. Then, position a wooden coffee table with a plant left of a black and white armchair with a frame."
livingroom,57b535e1-49e2-46f0-a54d-a3e50fe9c413_LivingDiningRoom-2729,1,1,0.0,0.0,0.0,0.0,0,0.0,5.075710040438084,5.075710040438084,0.21631440125166837,0.21631440125166837,0.0,0.0,Position a dining table closely behind a white lounge chair with a brown pillow. And add a white multi-seat sofa with pillows behind a black coffee table with drawers.
livingroom,58bc5a5b-c6b3-4228-8a1f-718788f40ecc_LivingDiningRoom-27164,0,0,0.0,0.0,0.0,0.0,0,0.0,0.1216480680123877,0.1216480680123877,0.347565908606822,0.347565908606822,0.0,0.0,Place a black l-shaped sofa with a pillow to the right of a black coffee table with two legs.
livingroom,58c205ff-e76d-4941-80a4-44d46b10bf8e_LivingDiningRoom-262051,0,0,0.0,0.0,0.0,0.0,0,0.0,0.07582164811180502,0.07582164811180502,0.21663328031944293,0.21663328031944293,0.0,0.0,Arrange a multi-seat sofa with pillows left of a white armchair with a pillow.
livingroom,5a70accd-61ca-45d0-86cb-ded3e35c85f3_LivingDiningRoom-19784,1,1,0.0,1.0,0.0,1.0,1,2.150787609066272,2.31392433197607,0.3453514184897806,0.44974345345500866,0.23501972971950866,0.0,0.0,"Position a koala dining chair in front of a white pendant lamp with two blades. Additionally, hang a white pendant lamp with two blades to the left of a loveseat chesterfield sofa."
livingroom,5d522173-3fc1-4964-898d-48ab76e67f4d_LivingDiningRoom-10493,0,0,0.0,0.0,0.0,0.0,0,0.0,0.06742504917830412,0.06742504917830412,0.1926429976522975,0.1926429976522975,0.0,0.0,Add a black multi-seat sofa with a wooden frame behind a black ornate corner side table.
livingroom,5dc561df-3712-44ec-9344-5e629f2098eb_LivingDiningRoom-3484,1,1,0.0,1.0,0.0,1.0,1,2.0248251505581885,1.5759147796102526,0.2760889074949019,0.10542718623692215,0.08031396979405517,0.0,0.0,Position a coffee table to the right of a tv stand with drawers.
livingroom,5e1cf772-2618-4b24-bf20-8670d2fea4e9_LivingRoom-23405,1,1,1.0,1.0,1.0,1.0,0,0.0,0.6217610733531764,0.6217610733531764,0.06791307593646197,0.06791307593646197,0.0,0.0,Position a brown console table with holes to the right of a brown dining table.
livingroom,5e44b2a9-66ec-4d5b-adf0-c87ab69cc93c_LivingRoom-3797,1,1,1.0,1.0,1.0,1.0,0,0.0,0.5612821510210732,0.5612821510210732,0.041954959473759566,0.041954959473759566,0.0,0.0,Add a black dining chair with a frame behind a black and gold tv stand with doors.
livingroom,6064cd7d-6922-4b76-bdb6-08f50aea6097_LivingRoom-50084,2,2,0.0,1.0,0.0,1.0,2,4.486943986046429,2.8404936978830806,0.5633556400008606,6.577735671785168e-06,0.042635319072254735,0.0,0.0,Add a wooden tv stand with drawers left of a corner side table. And place a brown stool with a hole right of a wooden tv stand with drawers.
livingroom,60e4b558-623a-4459-860e-5954f41d4b22_LivingRoom-1772,1,1,0.0,1.0,0.0,1.0,1,0.9393670131242124,0.6773044247500254,0.16314638222996375,0.12977811615730933,0.12977811615730933,0.0,0.0,"Arrange a gray metal stool with holes left of a gray multi-seat sofa with a wooden frame. Next, add a dining chair to the close left of a dining table."
livingroom,613b2c63-66ba-4643-b4d3-c6a4f34d62a9_LivingRoom-30098,2,2,0.5,1.0,0.5,1.0,1,1.0379262718902706,1.2865524733447695,0.39795738056259183,0.0,0.0,0.0,0.0,"Position a pendant lamp to the right of a multi seat sofa. Then, place a gray armchair with a black frame in front of a coffee table with a chess board."
livingroom,620192ba-29c5-4d21-a924-5393d0d8f4fa_LivingRoom-3540,2,2,0.0,0.5,0.0,0.5,1,1.8107192844405553,6.61852432714011,5.423103156423424,0.024790298387324664,0.06122660840670571,0.0,0.0,"Set up a black armchair with a black seat and back behind a loveseat sofa. Additionally, position a black corner side table with a drawer in front of a black coffee table with a gray top."
livingroom,62773068-a0a2-4ed0-b85c-84a9a353d18a_LivingDiningRoom-2583,2,2,0.0,0.5,0.0,0.5,1,5.3938186896218365,10.471498316324608,5.694964533267562,0.23166955398427636,0.12201797289411516,0.0,0.0,"Arrange a multi seat sofa left of a grey tv stand with drawers and wooden legs. Next, position a gray armchair with a black frame in front of a modern dining table with a metal base and a wooden top."
livingroom,62fd38a2-1ef7-4791-9f77-86a35ca36c10_LivingRoom-68491,1,1,1.0,1.0,1.0,1.0,0,0.0,0.407702390397629,0.407702390397629,0.2127646980735327,0.2127646980735327,0.0,0.0,"Arrange a multi-seat sofa with pillows behind an oval coffee table. Next, arrange a multi seat sofa to the right of a brown leather lounge chair."
livingroom,66d24a27-e8dd-42e5-b5bb-ef4723829b54_LivingRoom-22102,2,1,0.0,0.0,0.0,0.0,0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,"Hang a black metal pendant lamp with a hanging ball above a black coffee table with a wooden top. Finnally, set up a black leather armchair behind a black coffee table with a wooden top."
livingroom,6b5bb08d-7e14-4206-8014-685580c674b1_LivingDiningRoom-2106,1,1,0.0,0.0,0.0,0.0,0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,Put a bookshelf with books to the left of a grey coffee table with wooden legs.
livingroom,6be7ef9a-98d9-4d32-8b0c-c0d2b1ca3bbe_LivingRoom-38721,1,0,0.0,0.0,0.0,0.0,0,0.0,0.03517227479711981,0.03517227479711981,0.10049221370605661,0.10049221370605661,0.0,0.0,Add a wooden ceiling lamp with a white circle above a loveseat sofa.
livingroom,6e356720-39a8-4843-874d-a71efc4fb1ff_LivingRoom-2159,0,0,0.0,0.0,0.0,0.0,0,0.0,0.020933436937410923,0.020933436937410923,0.05980981982117407,0.05980981982117407,0.0,0.0,Arrange a multi-seat sofa with pillows to the right of a gray stool with black legs.
livingroom,6ee84dec-417f-4fba-ad4f-1f91d7589cf0_LivingDiningRoom-4056,1,1,1.0,1.0,1.0,1.0,0,0.0,0.3967729964422238,0.3967729964422238,0.10526518560728906,0.10526518560728906,0.0,0.0,Place a multi seat sofa behind a coffee table.
livingroom,70441a13-34cb-4927-a0b9-e5fa771da509_LivingRoom-1618,1,1,1.0,1.0,1.0,1.0,0,0.0,0.406470881208809,0.406470881208809,0.4501457608281796,0.4501457608281796,0.0,0.0,Set up a black dining table with wood top to the near left of a koala dining chair.
livingroom,70e4c0ab-9ca2-4542-96fd-9355e048db91_LivingDiningRoom-25795,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place a multi-seat sofa with pillows behind a black and white pendant lamp with hanging balls.
livingroom,71cc3390-7abf-4be5-a2e9-8673e556538a_LivingDiningRoom-5087,2,2,0.0,0.5,0.0,0.5,1,1.0222444021841455,5.5423097667861105,5.141883546988842,0.0,0.04061205350498406,0.0,0.0,Place a grey upholstered dining chair with black legs to the close left of a black and white pendant lamp with beads. Position a dining chair closely behind a wooden coffee table with carved legs.
livingroom,73818192-7ca3-4161-8cf1-ca3e5e51b1ab_LivingDiningRoom-62037,1,0,1.0,1.0,0.0,0.0,0,0.0,0.040354533761970776,0.040354533761970776,0.11529866789134509,0.11529866789134509,0.0,0.0,"Put a dining table in front of a gray l-shaped sofa with a chaise. Additionally, set up a coffee table below a black pendant lamp hanging."
livingroom,73ed0b77-ba5b-4c11-9bf4-a776d8290144_LivingDiningRoom-113,1,1,0.0,1.0,0.0,1.0,1,1.4905728967264638,1.5224077198173878,0.21773857286044163,0.09468988812178775,0.0967709292950458,0.0,0.0,Put a dining table to the close right of a dining chair.
livingroom,74b36472-5e84-4950-93fa-faf2292e35a8_LivingDiningRoom-37024,1,1,1.0,1.0,1.0,1.0,0,0.0,0.5113707097811925,0.5113707097811925,0.42736738413474096,0.42736738413474096,0.0,0.0,Add a black coffee table with flowers behind a brown loveseat sofa with pillows.
livingroom,74ed0339-0753-45b6-9caf-d5f494122e24_LivingDiningRoom-9272,2,2,0.0,0.0,0.0,0.0,0,0.0,10.012416131239803,10.012416131239803,0.035474660685151156,0.035474660685151156,0.0,0.0,"Install a black and white ceiling lamp to the right of a wine cabinet with shelves. Next, arrange a black round-top stool right of a black and white ceiling lamp."
livingroom,7511f0b9-0076-44e5-9d86-1100ce3ddf14_LivingDiningRoom-134680,1,1,0.0,1.0,0.0,1.0,1,3.3187187611412288,3.3452919973699062,0.4298044163283511,0.06993856232329268,0.07588047140400987,0.0,0.0,"Set up a multi-seat sofa with pillows right of a black dining chair with a black seat. Finnally, put an armchair to the left of a coffee table."
livingroom,78f54b4e-5031-4aa4-bd58-6a287cd64dc3_LivingDiningRoom-17657,1,1,0.0,1.0,0.0,1.0,1,1.5279216634810862,1.0956449973568512,0.237867277731182,0.14147622318129047,0.14147622318129047,0.0,0.0,Arrange a black and white tv stand in front of a dining table.
livingroom,79090604-70df-47d2-98e7-62087f358e6e_LivingDiningRoom-15199,1,1,1.0,1.0,1.0,1.0,0,0.0,0.24227221597625664,0.24227221597625664,0.09628249014948366,0.09628249014948366,0.0,0.0,Put a wooden tv stand with drawers right of a pendant lamp.
livingroom,7ab9613a-1489-4fd4-8bb5-cdef94c6ca1b_LivingRoom-11224,0,0,0.0,0.0,0.0,0.0,0,0.0,0.07292876542357822,0.07292876542357822,0.2083679012102235,0.2083679012102235,0.0,0.0,Add a multi-seat sofa with pillows left of a ceiling lamp.
livingroom,7cb2b1ac-1751-4ed8-95af-588764071f9e_LivingRoom-13136,1,0,0.0,0.0,0.0,0.0,0,0.0,0.06795503794705526,0.06795503794705526,0.19415725127730077,0.19415725127730077,0.0,0.0,Add a black plastic dining table below a silver and white pendant lamp with branches.
livingroom,7cbabe0c-5239-4e90-95cb-5c79adb0ede6_LivingDiningRoom-76216,2,2,0.5,0.5,0.5,0.5,0,0.0,1.5751881383336177,1.5751881383336177,0.09674774438080774,0.09674774438080774,0.0,0.0,"Position a black marble dining table with two legs closely behind a dining chair. Next, add a black marble dining table with two legs closely in front of a tufted dining chair."
livingroom,80261497-c204-4078-8155-a0a435138c70_LivingDiningRoom-9530,1,1,0.0,1.0,0.0,1.0,1,1.3957136428693433,1.5448010738171893,0.423774297004559,0.15253452822750008,0.07626726411375004,0.0,0.0,Put a black and silver lounge chair to the right of a dining table.
livingroom,82d13473-977b-457d-9e8a-6604dfe72c89_LivingDiningRoom-8375,1,1,0.0,1.0,0.0,1.0,1,3.7117652118992277,3.736746668129059,0.49188816446577405,0.14333907381700453,0.11850382582247639,0.0,0.0,"Place a blue multi-seat sofa with pillows behind a corner side table. Next, place a black glass dining table with a metal base left of a coffee table."
livingroom,86b16b1f-1846-46bf-959b-1c7ae05b4ed6_LivingRoom-40975,1,1,0.0,0.0,0.0,0.0,0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,Place a multi seat sofa behind a black coffee table with a hole.
