room,scene_index,scene_uid,evaluation_uid,target_relation_count,floor_mesh_gate_available,floor_repair_accepted,random_accepted,random_available,cwgcp_accepted,cwgcp_runtime_seconds,cwgcp_unresolved_relations,cwgcp_selected_source,baseline_mesh_collision_pairs,floor_prior_mesh_collision_pairs,cwgcp_mesh_collision_pairs,baseline_satisfied,baseline_total,baseline_accuracy,baseline_obb_collision_pairs,baseline_obb_overlap_area,baseline_total_movement,baseline_max_movement,baseline_edited_objects,floor_prior_satisfied,floor_prior_total,floor_prior_accuracy,floor_prior_obb_collision_pairs,floor_prior_obb_overlap_area,floor_prior_total_movement,floor_prior_max_movement,floor_prior_edited_objects,random_satisfied,random_total,random_accuracy,random_obb_collision_pairs,random_obb_overlap_area,random_total_movement,random_max_movement,random_edited_objects,cwgcp_satisfied,cwgcp_total,cwgcp_accuracy,cwgcp_obb_collision_pairs,cwgcp_obb_overlap_area,cwgcp_total_movement,cwgcp_max_movement,cwgcp_edited_objects,generic_satisfied,generic_total,generic_accuracy,generic_obb_collision_pairs,generic_obb_overlap_area,generic_total_movement,generic_max_movement,generic_edited_objects
diningroom,129,a6121dc7-7fc9-4ca0-af1d-bacd537be48a_LivingDiningRoom-1196,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::a6121dc7-7fc9-4ca0-af1d-bacd537be48a_LivingDiningRoom-1196,1,True,True,False,True,False,0.0019876999940606765,0,baseline_rollback,7.0,7.0,7.0,0,1,0.0,8,0.4950474467192033,0.0,0.0,0,0,1,0.0,8,0.4950474467192033,0.0,0.0,0,0,1,0.0,8,0.4950474467192033,0.0,0.0,0,0,1,0.0,8,0.4950474467192033,0.0,0.0,0,0,1,0.0,8,0.4950474467192033,0.0,0.0,0
diningroom,130,a6295210-e8d7-401e-a5db-6efeef45e5d5_LivingDiningRoom-19698,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::a6295210-e8d7-401e-a5db-6efeef45e5d5_LivingDiningRoom-19698,2,True,True,False,True,False,0.0009265000044251792,2,baseline_rollback,0.0,0.0,0.0,1,2,0.5,1,1.6831314684800007,0.0,0.0,0,1,2,0.5,1,1.6831314684800007,0.0,0.0,0,1,2,0.5,1,1.6831314684800007,0.0,0.0,0,1,2,0.5,1,1.6831314684800007,0.0,0.0,0,1,2,0.5,1,1.6831314684800007,0.0,0.0,0
diningroom,131,a62c4a8d-d297-402a-b688-5d551d889530_DiningRoom-164,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::a62c4a8d-d297-402a-b688-5d551d889530_DiningRoom-164,2,True,True,True,True,False,0.0538961999991443,0,baseline_rollback,4.0,4.0,4.0,2,2,1.0,5,0.8849664028224787,0.0,0.0,0,2,2,1.0,5,0.8581916395630357,0.3859025168936464,0.3859025168936464,1,2,2,1.0,5,0.8849664028224787,0.38590251689364635,0.38590251689364635,1,2,2,1.0,5,0.8849664028224787,0.0,0.0,0,2,2,1.0,5,0.8849664028224787,0.0,0.0,0
diningroom,132,a9efa7e9-ca08-4e7b-84cb-a1cbe3a71211_LivingDiningRoom-43160,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::a9efa7e9-ca08-4e7b-84cb-a1cbe3a71211_LivingDiningRoom-43160,2,True,True,False,True,False,0.0007370000021182932,2,baseline_rollback,2.0,2.0,2.0,0,2,0.0,3,0.8229016569710504,0.0,0.0,0,0,2,0.0,3,0.8229016569710504,0.0,0.0,0,0,2,0.0,3,0.8229016569710504,0.0,0.0,0,0,2,0.0,3,0.8229016569710504,0.0,0.0,0,0,2,0.0,3,0.8229016569710504,0.0,0.0,0
diningroom,133,aa8112cc-d57e-4a9f-a425-d40e7d114b08_DiningRoom-34036,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::aa8112cc-d57e-4a9f-a425-d40e7d114b08_DiningRoom-34036,2,True,True,False,True,False,0.002569600001152139,1,baseline_rollback,0.0,0.0,0.0,1,2,0.5,4,0.09000972286644718,0.0,0.0,0,1,2,0.5,4,0.09000972286644718,0.0,0.0,0,1,2,0.5,4,0.09000972286644718,0.0,0.0,0,1,2,0.5,4,0.09000972286644718,0.0,0.0,0,1,2,0.5,4,0.09000972286644718,0.0,0.0,0
diningroom,134,aba20980-69fd-436b-917a-5f1324e22852_LivingDiningRoom-26816,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::aba20980-69fd-436b-917a-5f1324e22852_LivingDiningRoom-26816,2,True,True,False,True,False,0.0031607999990228564,0,baseline_rollback,5.0,5.0,5.0,2,2,1.0,7,0.8124813338345866,0.0,0.0,0,2,2,1.0,7,0.8124813338345866,0.0,0.0,0,2,2,1.0,7,0.8124813338345866,0.0,0.0,0,2,2,1.0,7,0.8124813338345866,0.0,0.0,0,2,2,1.0,7,0.8124813338345866,0.0,0.0,0
diningroom,135,af30f054-a88b-4acf-b497-5f67cbd25af6_DiningRoom-114621,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::af30f054-a88b-4acf-b497-5f67cbd25af6_DiningRoom-114621,2,True,False,False,True,False,0.004047499998705462,0,baseline_rollback,3.0,3.0,3.0,0,2,0.0,5,0.8253563486640989,0.0,0.0,0,0,2,0.0,5,0.8253563486640989,0.0,0.0,0,0,2,0.0,5,0.8253563486640989,0.0,0.0,0,0,2,0.0,5,0.8253563486640989,0.0,0.0,0,0,2,0.0,5,0.8253563486640989,0.0,0.0,0
diningroom,136,af474567-7aec-4b7f-8e0a-9054871beb8a_DiningRoom-33238,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::af474567-7aec-4b7f-8e0a-9054871beb8a_DiningRoom-33238,2,True,True,True,True,True,0.011474399994767737,0,warm_start,0.0,0.0,0.0,0,2,0.0,0,0.0,0.0,0.0,0,2,2,1.0,0,0.0,0.708062512602487,0.708062512602487,1,2,2,1.0,0,0.0,0.708062512602487,0.708062512602487,1,2,2,1.0,0,0.0,0.708062512602487,0.708062512602487,1,2,2,1.0,0,0.0,0.708062512602487,0.708062512602487,1
diningroom,137,b0dc2c16-296a-491e-a82b-d2d7fd8fdada_LivingDiningRoom-968,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::b0dc2c16-296a-491e-a82b-d2d7fd8fdada_LivingDiningRoom-968,1,True,True,False,True,False,0.002495599997928366,0,baseline_rollback,0.0,0.0,0.0,1,1,1.0,4,0.49483199896956803,0.0,0.0,0,1,1,1.0,4,0.49483199896956803,0.0,0.0,0,1,1,1.0,4,0.49483199896956803,0.0,0.0,0,1,1,1.0,4,0.49483199896956803,0.0,0.0,0,1,1,1.0,4,0.49483199896956803,0.0,0.0,0
diningroom,138,b28a98d3-1348-478e-825d-572ee7454666_LivingDiningRoom-13555,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::b28a98d3-1348-478e-825d-572ee7454666_LivingDiningRoom-13555,1,True,True,False,True,False,0.002094899995427113,1,baseline_rollback,3.0,3.0,3.0,0,1,0.0,13,1.883765103880514,0.0,0.0,0,0,1,0.0,13,1.883765103880514,0.0,0.0,0,0,1,0.0,13,1.883765103880514,0.0,0.0,0,0,1,0.0,13,1.883765103880514,0.0,0.0,0,0,1,0.0,13,1.883765103880514,0.0,0.0,0
diningroom,139,b9c1aec3-a600-4084-908a-c351c423a357_LivingDiningRoom-19374,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::b9c1aec3-a600-4084-908a-c351c423a357_LivingDiningRoom-19374,1,True,True,False,True,False,0.0030343999969772995,1,baseline_rollback,4.0,4.0,4.0,0,1,0.0,13,1.5962551375967424,0.0,0.0,0,0,1,0.0,13,1.5962551375967424,0.0,0.0,0,0,1,0.0,13,1.5962551375967424,0.0,0.0,0,0,1,0.0,13,1.5962551375967424,0.0,0.0,0,0,1,0.0,13,1.5962551375967424,0.0,0.0,0
diningroom,140,bb12eac8-8dc8-46e9-b614-f5af84404423_DiningRoom-69393,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::bb12eac8-8dc8-46e9-b614-f5af84404423_DiningRoom-69393,1,True,True,False,True,False,0.007629799998539966,0,baseline_rollback,3.0,3.0,3.0,1,1,1.0,10,2.6465529672321892,0.0,0.0,0,1,1,1.0,10,2.6465529672321892,0.0,0.0,0,1,1,1.0,10,2.6465529672321892,0.0,0.0,0,1,1,1.0,10,2.6465529672321892,0.0,0.0,0,1,1,1.0,10,2.6465529672321892,0.0,0.0,0
diningroom,141,bb4a55db-d988-4d61-bc52-175a9a8cec51_DiningRoom-87276,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::bb4a55db-d988-4d61-bc52-175a9a8cec51_DiningRoom-87276,1,True,True,False,True,False,0.002524499999708496,0,baseline_rollback,0.0,0.0,0.0,1,1,1.0,7,0.7125413285452391,0.0,0.0,0,1,1,1.0,7,0.7125413285452391,0.0,0.0,0,1,1,1.0,7,0.7125413285452391,0.0,0.0,0,1,1,1.0,7,0.7125413285452391,0.0,0.0,0,1,1,1.0,7,0.7125413285452391,0.0,0.0,0
diningroom,142,bbb6f659-f2da-4785-95f3-5fdcf0f66dd4_LivingDiningRoom-4850,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::bbb6f659-f2da-4785-95f3-5fdcf0f66dd4_LivingDiningRoom-4850,0,True,True,False,True,False,0.0031776000032550655,0,baseline_rollback,2.0,2.0,2.0,0,0,0.0,8,1.655951780476487,0.0,0.0,0,0,0,0.0,8,1.655951780476487,0.0,0.0,0,0,0,0.0,8,1.655951780476487,0.0,0.0,0,0,0,0.0,8,1.655951780476487,0.0,0.0,0,0,0,0.0,8,1.655951780476487,0.0,0.0,0
diningroom,143,bbf5f0c3-25b9-4288-afa1-f2545fab15ba_DiningRoom-16460,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::bbf5f0c3-25b9-4288-afa1-f2545fab15ba_DiningRoom-16460,1,True,False,False,True,False,0.007194300000264775,0,baseline_rollback,3.0,3.0,3.0,0,1,0.0,9,1.5405920242165767,0.0,0.0,0,0,1,0.0,9,1.5405920242165767,0.0,0.0,0,0,1,0.0,9,1.5405920242165767,0.0,0.0,0,0,1,0.0,9,1.5405920242165767,0.0,0.0,0,0,1,0.0,9,1.5405920242165767,0.0,0.0,0
diningroom,144,bc3508cf-b422-480f-baa2-80fd11a6a11d_LivingDiningRoom-17385,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::bc3508cf-b422-480f-baa2-80fd11a6a11d_LivingDiningRoom-17385,2,True,True,False,True,False,0.0022573000023839995,0,baseline_rollback,2.0,2.0,2.0,2,2,1.0,7,0.7912384840608956,0.0,0.0,0,2,2,1.0,7,0.7912384840608956,0.0,0.0,0,2,2,1.0,7,0.7912384840608956,0.0,0.0,0,2,2,1.0,7,0.7912384840608956,0.0,0.0,0,2,2,1.0,7,0.7912384840608956,0.0,0.0,0
diningroom,145,be37ae8e-a3aa-4202-a812-9be187c941b5_DiningRoom-31322,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::be37ae8e-a3aa-4202-a812-9be187c941b5_DiningRoom-31322,2,True,True,False,True,False,0.001934100000653416,0,baseline_rollback,1.0,1.0,1.0,2,2,1.0,9,1.1426726983545632,0.0,0.0,0,2,2,1.0,9,1.1426726983545632,0.0,0.0,0,2,2,1.0,9,1.1426726983545632,0.0,0.0,0,2,2,1.0,9,1.1426726983545632,0.0,0.0,0,2,2,1.0,9,1.1426726983545632,0.0,0.0,0
diningroom,146,be677899-49c7-4ae5-89f8-7e3b54f37f0a_LivingDiningRoom-16155,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::be677899-49c7-4ae5-89f8-7e3b54f37f0a_LivingDiningRoom-16155,2,True,True,True,True,True,0.19370019999769283,0,warm_start,1.0,1.0,1.0,1,2,0.5,9,0.9509561512167872,0.0,0.0,0,1,2,0.5,9,0.8466199488528239,0.5282951391135879,0.5282951391135879,1,1,2,0.5,9,0.923691666385771,0.528295139113588,0.528295139113588,1,1,2,0.5,9,0.8466199488528239,0.5282951391135879,0.5282951391135879,1,1,2,0.5,9,0.8466199488528239,0.5282951391135879,0.5282951391135879,1
diningroom,147,bf0c006b-a15a-4357-ac71-9d0249d85d72_DiningRoom-20718,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::bf0c006b-a15a-4357-ac71-9d0249d85d72_DiningRoom-20718,1,True,True,False,True,False,0.0051881999970646575,1,baseline_rollback,4.0,4.0,4.0,1,1,1.0,16,2.023787114501959,0.0,0.0,0,1,1,1.0,16,2.023787114501959,0.0,0.0,0,1,1,1.0,16,2.023787114501959,0.0,0.0,0,1,1,1.0,16,2.023787114501959,0.0,0.0,0,1,1,1.0,16,2.023787114501959,0.0,0.0,0
diningroom,148,c05880a2-1426-4f4f-947a-cb0c2b43b913_LivingDiningRoom-14432,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::c05880a2-1426-4f4f-947a-cb0c2b43b913_LivingDiningRoom-14432,2,True,False,False,True,False,0.0038586999944527633,0,baseline_rollback,1.0,1.0,1.0,1,2,0.5,4,0.191002647971176,0.0,0.0,0,1,2,0.5,4,0.191002647971176,0.0,0.0,0,1,2,0.5,4,0.191002647971176,0.0,0.0,0,1,2,0.5,4,0.191002647971176,0.0,0.0,0,1,2,0.5,4,0.191002647971176,0.0,0.0,0
diningroom,149,c3b5ef1d-9ca1-4c6f-b793-443d7682f970_DiningRoom-7122,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::c3b5ef1d-9ca1-4c6f-b793-443d7682f970_DiningRoom-7122,2,True,True,False,True,False,0.007194899997557513,0,baseline_rollback,7.0,7.0,7.0,2,2,1.0,9,0.878071921649969,0.0,0.0,0,2,2,1.0,9,0.878071921649969,0.0,0.0,0,2,2,1.0,9,0.878071921649969,0.0,0.0,0,2,2,1.0,9,0.878071921649969,0.0,0.0,0,2,2,1.0,9,0.878071921649969,0.0,0.0,0
diningroom,150,c5c99bbd-e9d2-40ff-b46c-43ed48e08864_LivingDiningRoom-7430,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::c5c99bbd-e9d2-40ff-b46c-43ed48e08864_LivingDiningRoom-7430,1,True,True,False,True,False,0.002644199994392693,0,baseline_rollback,2.0,2.0,2.0,1,1,1.0,6,0.21020646043291746,0.0,0.0,0,1,1,1.0,6,0.21020646043291746,0.0,0.0,0,1,1,1.0,6,0.21020646043291746,0.0,0.0,0,1,1,1.0,6,0.21020646043291746,0.0,0.0,0,1,1,1.0,6,0.21020646043291746,0.0,0.0,0
diningroom,151,c9f70be8-2021-4fb1-b599-da3b4e184543_LivingDiningRoom-941,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::c9f70be8-2021-4fb1-b599-da3b4e184543_LivingDiningRoom-941,1,True,False,False,True,False,0.003198599995812401,0,baseline_rollback,1.0,1.0,1.0,1,1,1.0,15,4.362616535519379,0.0,0.0,0,1,1,1.0,15,4.362616535519379,0.0,0.0,0,1,1,1.0,15,4.362616535519379,0.0,0.0,0,1,1,1.0,15,4.362616535519379,0.0,0.0,0,1,1,1.0,15,4.362616535519379,0.0,0.0,0
diningroom,152,cc630582-147a-4713-8a41-16912ec0af41_LivingDiningRoom-10201,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::cc630582-147a-4713-8a41-16912ec0af41_LivingDiningRoom-10201,0,True,True,False,True,False,0.002052299998467788,0,baseline_rollback,1.0,1.0,1.0,0,0,0.0,9,1.199280620607994,0.0,0.0,0,0,0,0.0,9,1.199280620607994,0.0,0.0,0,0,0,0.0,9,1.199280620607994,0.0,0.0,0,0,0,0.0,9,1.199280620607994,0.0,0.0,0,0,0,0.0,9,1.199280620607994,0.0,0.0,0
diningroom,153,cf969c1a-14dd-420c-8739-eda9f0705070_LivingDiningRoom-69704,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::cf969c1a-14dd-420c-8739-eda9f0705070_LivingDiningRoom-69704,1,True,True,False,True,False,0.0031999999991967343,0,baseline_rollback,0.0,0.0,0.0,1,1,1.0,4,0.9642763922167066,0.0,0.0,0,1,1,1.0,4,0.9642763922167066,0.0,0.0,0,1,1,1.0,4,0.9642763922167066,0.0,0.0,0,1,1,1.0,4,0.9642763922167066,0.0,0.0,0,1,1,1.0,4,0.9642763922167066,0.0,0.0,0
diningroom,154,d1200595-8df1-4758-983f-8b8ba63c25f6_DiningRoom-22339,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::d1200595-8df1-4758-983f-8b8ba63c25f6_DiningRoom-22339,2,True,True,False,True,False,0.002667400003701914,0,baseline_rollback,0.0,0.0,0.0,2,2,1.0,5,0.7170957230307436,0.0,0.0,0,2,2,1.0,5,0.7170957230307436,0.0,0.0,0,2,2,1.0,5,0.7170957230307436,0.0,0.0,0,2,2,1.0,5,0.7170957230307436,0.0,0.0,0,2,2,1.0,5,0.7170957230307436,0.0,0.0,0
diningroom,155,d2832564-46fd-4bed-a477-02c848c8a60f_LivingDiningRoom-2959,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::d2832564-46fd-4bed-a477-02c848c8a60f_LivingDiningRoom-2959,1,True,True,False,True,False,0.0013776000050711446,0,baseline_rollback,0.0,0.0,0.0,1,1,1.0,3,0.9646957008776659,0.0,0.0,0,1,1,1.0,3,0.9646957008776659,0.0,0.0,0,1,1,1.0,3,0.9646957008776659,0.0,0.0,0,1,1,1.0,3,0.9646957008776659,0.0,0.0,0,1,1,1.0,3,0.9646957008776659,0.0,0.0,0
diningroom,156,d370c471-53bd-4027-aafb-1e611b97946a_DiningRoom-12376,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::d370c471-53bd-4027-aafb-1e611b97946a_DiningRoom-12376,1,True,True,False,True,False,0.0007886999956099316,0,baseline_rollback,0.0,0.0,0.0,1,1,1.0,1,1.2768498406666666,0.0,0.0,0,1,1,1.0,1,1.2768498406666666,0.0,0.0,0,1,1,1.0,1,1.2768498406666666,0.0,0.0,0,1,1,1.0,1,1.2768498406666666,0.0,0.0,0,1,1,1.0,1,1.2768498406666666,0.0,0.0,0
diningroom,157,d4237a89-ec0b-42da-b170-231cfa26f8a8_DiningRoom-19885,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::d4237a89-ec0b-42da-b170-231cfa26f8a8_DiningRoom-19885,1,True,True,False,True,False,0.0018551999964984134,0,baseline_rollback,0.0,0.0,0.0,1,1,1.0,4,0.7822416344434262,0.0,0.0,0,1,1,1.0,4,0.7822416344434262,0.0,0.0,0,1,1,1.0,4,0.7822416344434262,0.0,0.0,0,1,1,1.0,4,0.7822416344434262,0.0,0.0,0,1,1,1.0,4,0.7822416344434262,0.0,0.0,0
diningroom,158,d4ab07cf-fc3d-4b62-bf91-01525ca31d1e_LivingDiningRoom-11167,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::d4ab07cf-fc3d-4b62-bf91-01525ca31d1e_LivingDiningRoom-11167,2,True,True,True,True,False,0.23966959999961546,0,baseline_rollback,4.0,2.0,4.0,1,2,0.5,9,1.280280901636109,0.0,0.0,0,2,2,1.0,8,1.372001341300593,0.5106685931311711,0.5106685931311711,1,1,2,0.5,9,1.280280901636109,0.5106685931311709,0.5106685931311709,1,1,2,0.5,9,1.280280901636109,0.0,0.0,0,1,2,0.5,9,1.280280901636109,0.0,0.0,0
diningroom,159,d63b9c4d-0b03-4e0d-94d1-c113aec32e22_LivingDiningRoom-47893,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::d63b9c4d-0b03-4e0d-94d1-c113aec32e22_LivingDiningRoom-47893,1,True,True,False,True,False,0.003710299999511335,1,baseline_rollback,4.0,4.0,4.0,1,1,1.0,8,1.1009014929461907,0.0,0.0,0,1,1,1.0,8,1.1009014929461907,0.0,0.0,0,1,1,1.0,8,1.1009014929461907,0.0,0.0,0,1,1,1.0,8,1.1009014929461907,0.0,0.0,0,1,1,1.0,8,1.1009014929461907,0.0,0.0,0
diningroom,160,d97a1fd8-ec70-438d-a7fd-a7badea1eda3_LivingDiningRoom-11440,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::d97a1fd8-ec70-438d-a7fd-a7badea1eda3_LivingDiningRoom-11440,0,True,True,False,True,False,0.008043000001634937,0,baseline_rollback,5.0,5.0,5.0,0,0,0.0,16,4.119174796982863,0.0,0.0,0,0,0,0.0,16,4.119174796982863,0.0,0.0,0,0,0,0.0,16,4.119174796982863,0.0,0.0,0,0,0,0.0,16,4.119174796982863,0.0,0.0,0,0,0,0.0,16,4.119174796982863,0.0,0.0,0
diningroom,161,dd6bddd4-69e6-4636-a698-33c6efba7a7e_DiningRoom-2831,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::dd6bddd4-69e6-4636-a698-33c6efba7a7e_DiningRoom-2831,1,True,True,False,True,False,0.001029999999445863,0,baseline_rollback,0.0,0.0,0.0,1,1,1.0,6,0.6661661083952092,0.0,0.0,0,1,1,1.0,6,0.6661661083952092,0.0,0.0,0,1,1,1.0,6,0.6661661083952092,0.0,0.0,0,1,1,1.0,6,0.6661661083952092,0.0,0.0,0,1,1,1.0,6,0.6661661083952092,0.0,0.0,0
diningroom,162,e2d00f14-06f1-4b29-a9a1-f17618a2d7b7_DiningRoom-60525,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::e2d00f14-06f1-4b29-a9a1-f17618a2d7b7_DiningRoom-60525,2,True,True,False,True,False,0.0017924999992828816,0,baseline_rollback,0.0,0.0,0.0,0,2,0.0,1,0.02448997699921082,0.0,0.0,0,0,2,0.0,1,0.02448997699921082,0.0,0.0,0,0,2,0.0,1,0.02448997699921082,0.0,0.0,0,0,2,0.0,1,0.02448997699921082,0.0,0.0,0,0,2,0.0,1,0.02448997699921082,0.0,0.0,0
diningroom,163,e5a744d6-d36d-4682-877f-fea6e9614c94_LivingDiningRoom-17836,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::e5a744d6-d36d-4682-877f-fea6e9614c94_LivingDiningRoom-17836,2,True,True,False,True,False,0.0028213999976287596,0,baseline_rollback,2.0,2.0,2.0,2,2,1.0,6,0.3978268804142488,0.0,0.0,0,2,2,1.0,6,0.3978268804142488,0.0,0.0,0,2,2,1.0,6,0.3978268804142488,0.0,0.0,0,2,2,1.0,6,0.3978268804142488,0.0,0.0,0,2,2,1.0,6,0.3978268804142488,0.0,0.0,0
diningroom,164,e892807a-549e-4a8f-855b-075fa1b70c9f_LivingDiningRoom-19931,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::e892807a-549e-4a8f-855b-075fa1b70c9f_LivingDiningRoom-19931,1,True,True,False,True,False,0.0022213999982341193,0,baseline_rollback,0.0,0.0,0.0,1,1,1.0,4,0.11770149017583474,0.0,0.0,0,1,1,1.0,4,0.11770149017583474,0.0,0.0,0,1,1,1.0,4,0.11770149017583474,0.0,0.0,0,1,1,1.0,4,0.11770149017583474,0.0,0.0,0,1,1,1.0,4,0.11770149017583474,0.0,0.0,0
diningroom,165,e8d819e4-bfb3-406e-a683-0ea452650633_LivingDiningRoom-163914,diningroom_sgdiffusion_vq_objfeat_epoch_01239_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::e8d819e4-bfb3-406e-a683-0ea452650633_LivingDiningRoom-163914,1,True,True,False,True,False,0.00494740000431193,0,baseline_rollback,1.0,1.0,1.0,1,1,1.0,5,0.41893772564716514,0.0,0.0,0,1,1,1.0,5,0.41893772564716514,0.0,0.0,0,1,1,1.0,5,0.41893772564716514,0.0,0.0,0,1,1,1.0,5,0.41893772564716514,0.0,0.0,0,1,1,1.0,5,0.41893772564716514,0.0,0.0,0
